"lon","lat","iso3c","data_quality","action_needed"
-79.766772,-2.788469,"ECU",5,"Land mask"
88.017778,22.007222,"IND",5,"Land mask"
-80.142203,-2.468786,"ECU",5,"Land mask"
-80.558194,-2.480147,"ECU",5,"Land mask"
-79.816586,-2.290467,"ECU",5,"Land mask"
106.153494,9.420581,"VNM",5,"Land mask"
105.928011,9.288797,"VNM",5,"Land mask"
105.883419,9.273875,"VNM",5,"Land mask"
79.823008,10.67058,"IND",5,"Land mask"
80.060959,14.809616,"IND",5,"Land mask"
89.504778,22.483111,"BGD",5,"Land mask"
-80.045417,0.464072,"ECU",5,"Land mask"
-71.989472,10.155589,"VEN",5,"Land mask"
105.892606,9.285697,"VNM",5,"Land mask"
108.477689,11.087244,"VNM",5,"Land mask"
81.183583,16.295861,"IND",5,"Land mask"
81.852833,16.453417,"IND",5,"Land mask"
106.677944,10.027944,"VNM",5,"Land mask"
-90.213581,13.811408,"GTM",5,"Land mask"
-91.283314,13.959861,"GTM",5,"Land mask"
-90.741817,13.938161,"GTM",5,"Land mask"
-64.7295,10.109917,"VEN",5,"Land mask"
-65.20775,10.046847,"VEN",5,"Land mask"
80.166111,15.494722,"IND",5,"Land mask"
105.201056,8.830222,"VNM",5,"Land mask"
104.550467,10.302261,"VNM",5,"Land mask"
86.307597,19.955811,"IND",5,"Land mask"
82.60327,17.301053,"IND",5,"Land mask"
82.18897,16.786253,"IND",5,"Land mask"
80.15748,15.504801,"IND",5,"Land mask"
106.115333,9.436542,"VNM",5,"Land mask"
-87.397281,13.366006,"HND",5,"Land mask"
-87.311472,13.115669,"HND",5,"Land mask"
-87.322439,13.119906,"HND",5,"Land mask"
-87.356011,13.074375,"HND",5,"Land mask"
-87.208875,13.042228,"HND",5,"Land mask"
107.341597,10.478136,"VNM",5,"Land mask"
106.109667,9.434028,"VNM",5,"Land mask"
105.754036,9.281942,"VNM",5,"Land mask"
80.123056,14.728889,"IND",5,"Land mask"
-87.244294,13.023428,"HND",5,"Land mask"
-80.000833,-2.574781,"ECU",5,"Land mask"
-80.187783,-2.992803,"ECU",5,"Land mask"
-80.187783,-2.992803,"ECU",5,"Land mask"
-80.071275,-3.452103,"ECU",5,"Land mask"
-80.224383,-3.012578,"ECU",5,"Land mask"
-80.224383,-3.012578,"ECU",5,"Land mask"
-87.251928,12.998864,"HND",5,"Land mask"
-80.607276,-2.450972,"ECU",5,"Land mask"
109.120414,11.82855,"VNM",5,"Land mask"
-79.860214,-2.286731,"ECU",5,"Land mask"
-79.866298,-2.264349,"ECU",5,"Land mask"
-79.859119,-2.288094,"ECU",5,"Land mask"
-79.883275,-2.377756,"ECU",5,"Land mask"
99.406389,7.368889,"THA",5,"Land mask"
-87.269952,13.124543,"HND",5,"Land mask"
-87.275051,12.999111,"HND",5,"Land mask"
105.055742,8.815307,"VNM",5,"Land mask"
81.112361,16.069389,"IND",5,"Land mask"
81.112361,16.069389,"IND",5,"Land mask"
-79.859022,-2.286481,"ECU",5,"Land mask"
-87.172827,12.847134,"NIC",5,"Land mask"
104.971636,8.816306,"VNM",5,"Land mask"
107.401389,16.728611,"VNM",5,"Land mask"
104.973417,8.819959,"VNM",5,"Land mask"
107.420244,16.708968,"VNM",5,"Land mask"
105.914806,9.290194,"VNM",5,"Land mask"
105.242175,8.778741,"VNM",5,"Land mask"
-88.451778,16.492817,"BLZ",5,"Land mask"
-88.420183,16.570683,"BLZ",5,"Land mask"
-88.403383,16.596253,"BLZ",5,"Land mask"
106.80831,20.819586,"VNM",5,"Land mask"
104.583861,10.343861,"VNM",5,"Land mask"
106.0795,9.447006,"VNM",5,"Land mask"
-80.633797,-2.42799,"ECU",5,"Land mask"
109.19278,12.611666,"VNM",5,"Land mask"
105.227111,8.844861,"VNM",5,"Land mask"
-79.828381,-2.238693,"ECU",5,"Land mask"
105.794361,-4.049333,"IDN",5,"Land mask"
106.039808,9.386114,"VNM",5,"Land mask"
-87.303439,12.931014,"NIC",5,"Land mask"
106.106944,9.44025,"VNM",5,"Land mask"
-79.61735,-2.670838,"ECU",5,"Land mask"
99.208056,9.25325,"THA",5,"Land mask"
105.287947,9.139914,"VNM",5,"Land mask"
106.128528,9.426117,"VNM",5,"Land mask"
108.741419,11.274003,"VNM",5,"Land mask"
105.210333,8.835167,"VNM",5,"Land mask"
105.400856,9.093542,"VNM",5,"Land mask"
106.113194,9.342844,"VNM",5,"Land mask"
81.772269,16.401917,"IND",5,"Land mask"
81.713311,16.390372,"IND",5,"Land mask"
81.730525,16.343189,"IND",5,"Land mask"
107.378966,16.733468,"VNM",5,"Land mask"
81.510751,16.507177,"IND",5,"Land mask"
164.668944,-20.946539,"NCL",5,"Land mask"
165.694861,-21.739028,"NCL",5,"Land mask"
82.121083,16.863119,"IND",5,"Land mask"
106.641158,10.020804,"VNM",5,"Land mask"
106.723056,10.263706,"VNM",5,"Land mask"
105.7939,9.250828,"VNM",5,"Land mask"
47.037917,-15.568425,"MDG",5,"Land mask"
80.165236,15.496206,"IND",5,"Land mask"
107.303306,10.442689,"VNM",5,"Land mask"
87.899997,21.783331,"IND",5,"Land mask"
87.702482,21.6681,"IND",5,"Land mask"
105.238961,8.851989,"VNM",5,"Land mask"
81.732681,16.835086,"IND",5,"Land mask"
105.264806,9.261167,"VNM",5,"Land mask"
105.082111,8.675278,"VNM",5,"Land mask"
106.660583,10.061917,"VNM",5,"Land mask"
147.486569,-19.4921,"AUS",5,"Land mask"
81.733972,16.864194,"IND",5,"Land mask"
-79.995128,-2.523639,"ECU",5,"Land mask"
-80.035094,-2.590506,"ECU",5,"Land mask"
-80.035094,-2.590506,"ECU",5,"Land mask"
-80.035094,-2.590506,"ECU",5,"Land mask"
-80.164842,-2.460953,"ECU",5,"Land mask"
-80.161542,-2.475353,"ECU",5,"Land mask"
-80.163622,-2.475353,"ECU",5,"Land mask"
-79.963975,-2.581458,"ECU",5,"Land mask"
86.818019,21.145033,"IND",5,"Land mask"
82.220278,17.618889,"IND",5,"Land mask"
80.161903,15.505028,"IND",5,"Land mask"
106.158389,9.356525,"VNM",5,"Land mask"
83.799,18.17,"IND",5,"Land mask"
108.74225,11.259028,"VNM",5,"Land mask"
113.17,-7.73,"IDN",5,"Land mask"
80.21418,15.705228,"IND",5,"Land mask"
78.941694,9.644722,"IND",5,"Land mask"
78.942333,9.640778,"IND",5,"Land mask"
78.941694,9.641806,"IND",5,"Land mask"
78.941694,9.641806,"IND",5,"Land mask"
106.636528,10.002083,"VNM",5,"Land mask"
105.838306,-4.594833,"IDN",5,"Land mask"
105.830389,-4.617222,"IDN",5,"Land mask"
86.975639,21.428833,"IND",5,"Land mask"
110.347319,21.069711,"CHN",5,"Land mask"
79.237722,10.183778,"IND",5,"Land mask"
87.740961,21.894608,"IND",5,"Land mask"
87.712672,21.697797,"IND",5,"Land mask"
87.73825,21.701681,"IND",5,"Land mask"
87.728844,21.701128,"IND",5,"Land mask"
80.149306,14.378583,"IND",5,"Land mask"
105.602919,9.180386,"VNM",5,"Land mask"
105.600978,9.178889,"VNM",5,"Land mask"
79.966294,14.180694,"IND",5,"Land mask"
80.161562,14.397502,"IND",5,"Land mask"
105.207722,8.832778,"VNM",5,"Land mask"
105.272222,8.808722,"VNM",5,"Land mask"
99.82325,6.8305,"THA",5,"Land mask"
99.757528,6.951611,"THA",5,"Land mask"
99.757528,6.951611,"THA",5,"Land mask"
78.096667,8.663556,"IND",5,"Land mask"
78.101194,8.665278,"IND",5,"Land mask"
78.094694,8.663667,"IND",5,"Land mask"
-72.010833,10.001667,"VEN",5,"Land mask"
-71.158333,11.013611,"VEN",5,"Land mask"
80.843978,15.803467,"IND",5,"Land mask"
80.855494,15.822317,"IND",5,"Land mask"
81.306878,16.319214,"IND",5,"Land mask"
-80.349763,-0.634573,"ECU",5,"Land mask"
-80.385704,-0.624624,"ECU",5,"Land mask"
-80.388858,-0.614797,"ECU",5,"Land mask"
-80.392844,-0.62043,"ECU",5,"Land mask"
-80.388035,-0.633579,"ECU",5,"Land mask"
105.786269,9.292239,"VNM",5,"Land mask"
-87.428056,13.262778,"HND",5,"Land mask"
-87.460833,13.256389,"HND",5,"Land mask"
99.254514,10.370517,"THA",5,"Land mask"
106.672944,10.033389,"VNM",5,"Land mask"
-79.869214,-2.364628,"ECU",5,"Land mask"
-79.756536,-2.766581,"ECU",5,"Land mask"
-79.86265,-2.4377,"ECU",5,"Land mask"
-79.814908,-2.341703,"ECU",5,"Land mask"
-71.988056,10.11,"VEN",5,"Land mask"
99.536058,9.214556,"THA",5,"Land mask"
-80.387417,-3.515444,"PER",5,"Land mask"
106.159094,9.391607,"VNM",5,"Land mask"
106.153526,9.375861,"VNM",5,"Land mask"
-79.813408,-2.328156,"ECU",5,"Land mask"
106.159057,9.420584,"VNM",5,"Land mask"
106.156851,9.418865,"VNM",5,"Land mask"
106.157974,9.419862,"VNM",5,"Land mask"
106.153676,9.420822,"VNM",5,"Land mask"
106.156282,9.418275,"VNM",5,"Land mask"
-79.922589,-2.511967,"ECU",5,"Land mask"
-79.922589,-2.511967,"ECU",5,"Land mask"
-80.021494,-2.290592,"ECU",5,"Land mask"
-80.021494,-2.290592,"ECU",5,"Land mask"
-80.028358,-2.606158,"ECU",5,"Land mask"
-80.028358,-2.606158,"ECU",5,"Land mask"
-110.3975,27.272367,"MEX",5,"Land mask"
-110.329133,27.191183,"MEX",5,"Land mask"
-110.3728,27.29255,"MEX",5,"Land mask"
-111.928333,28.772222,"MEX",5,"Land mask"
-111.787917,28.6457,"MEX",5,"Land mask"
106.711667,10.079722,"VNM",5,"Land mask"
106.134978,9.427531,"VNM",5,"Land mask"
-79.963194,0.247472,"ECU",5,"Land mask"
-79.964278,0.235194,"ECU",5,"Land mask"
-79.956805,0.227277,"ECU",5,"Land mask"
-79.957638,0.2395,"ECU",5,"Land mask"
-79.965,0.226944,"ECU",5,"Land mask"
-79.981611,0.231277,"ECU",5,"Land mask"
-79.938975,0.211606,"ECU",5,"Land mask"
-79.903944,0.245833,"ECU",5,"Land mask"
-80.003611,0.158333,"ECU",5,"Land mask"
-80.007361,0.129111,"ECU",5,"Land mask"
-80.023138,0.125138,"ECU",5,"Land mask"
-79.822725,-2.481078,"ECU",5,"Land mask"
105.885528,9.323583,"VNM",5,"Land mask"
105.887333,9.321278,"VNM",5,"Land mask"
-80.035094,-2.590506,"ECU",5,"Land mask"
106.133,9.436278,"VNM",5,"Land mask"
148.426239,-20.239719,"AUS",5,"Land mask"
106.251667,9.566722,"VNM",5,"Land mask"
109.183972,14.1955,"VNM",5,"Land mask"
105.741621,9.226196,"VNM",5,"Land mask"
105.793278,9.267528,"VNM",5,"Land mask"
105.789892,9.240841,"VNM",5,"Land mask"
105.793278,9.267528,"VNM",5,"Land mask"
105.791878,9.236042,"VNM",5,"Land mask"
105.78606,9.237747,"VNM",5,"Land mask"
105.793124,9.239125,"VNM",5,"Land mask"
-80.146826,-2.543813,"ECU",5,"Land mask"
-79.752065,-2.371404,"ECU",5,"Land mask"
-75.515864,10.136408,"COL",5,"Land mask"
99.220625,9.215414,"THA",5,"Land mask"
105.083709,8.796178,"VNM",5,"Land mask"
105.08843,8.79991,"VNM",5,"Land mask"
82.094944,16.856667,"IND",5,"Land mask"
82.105957,16.846087,"IND",5,"Land mask"
82.093417,16.847194,"IND",5,"Land mask"
-80.126753,-2.497036,"ECU",5,"Land mask"
-80.121214,-2.490667,"ECU",5,"Land mask"
-80.134708,-2.503639,"ECU",5,"Land mask"
-80.135197,-2.479525,"ECU",5,"Land mask"
105.585861,9.169417,"VNM",5,"Land mask"
99.227917,9.504867,"THA",5,"Land mask"
87.943056,22.125,"IND",5,"Land mask"
99.585645,9.247044,"THA",5,"Land mask"
102.123611,12.499917,"THA",5,"Land mask"
80.171784,14.592678,"IND",5,"Land mask"
80.012812,14.191602,"IND",5,"Land mask"
80.031307,14.298792,"IND",5,"Land mask"
80.01283,14.19152,"IND",5,"Land mask"
99.50038,9.199725,"THA",5,"Land mask"
